Mosquito,Latitude,Longitude,Population,Phylodiversity,Temperature,Precipitation,Leaf Index High Veg,Leaf Index Low Veg,Maximum Temperature,Minimum Temperature,Maximum 10 Meter U Wind,Minimum 10 Meter U Wind,Maximum 10 Meter V Wind,Minimum 10 Meter V Wind,Maximum Leaf Area Index High Vegetation,Minimum Leaf Area Index High Vegetation,Maximum Leaf Area Index Low Vegetation,Minimum Leaf Area Index Low Vegetation,Maximum Skin Reservoir Content,Minimum Skin Reservoir Content,Maximum Snow Depth,Minimum Snow Depth,keys,EvergreenDeciduousNeedleleafTrees,EvergreenBroadleafTrees,DeciduousBroadleafTrees,MixedOtherTrees,Shrubs,HerbaceousVegetation,CultivatedandManagedVegetation,RegularlyFloodedVegetation,UrbanBuilt-up,SnowIce,Barren,OpenWater,Timing
2.0,41.807641,-89.961705,59607.0,0.028890468,296.6347351,0.003957904,4.72153759,2.841193438,3.28442049,-5.788442135,5.987475872,-5.24178791,300.9568787,289.9002075,4.746933937,4.671133995,3.057148695,2.443108797,0.000517034,0.0,-7.35e-24,-7.35e-24,440,0,0,0,0,0,23,45,0,33,0,0,0,8
1.0,41.807641,-89.961705,59607.0,0.028890468,294.3041382,0.007733816,4.616248608,2.015239954,6.124204159,-4.546482563,5.241948605,-5.099694729,299.6950989,287.968811,4.667015076,4.581795692,2.410895824,1.745128751,0.000402633,-2.91e-11,-7.35e-24,-7.35e-24,441,0,0,0,0,0,23,45,0,33,0,0,0,21
1.0,41.807641,-89.961705,59607.0,0.028890468,296.591217,0.001915652,4.72153759,2.841193438,5.218191147,-3.735633612,4.8265028,-4.442543983,302.2270508,291.2801819,4.746933937,4.671133995,3.057148695,2.443108797,0.000480837,0.0,-7.35e-24,-7.35e-24,442,0,0,0,0,0,23,45,0,33,0,0,0,56
1.0,41.518768,-88.149303,677032.0,1.339763753,295.2822266,0.00473277,2.156477451,2.23326993,4.715233326,-4.640578747,4.225256443,-3.304576874,302.9820862,285.2492371,2.20351243,2.115200043,2.342784882,2.13855195,0.000427604,0.0,-7.35e-24,-7.35e-24,443,0,0,0,1,0,3,0,0,96,0,0,0,6
32.0,41.518768,-88.149303,677032.0,1.339763753,296.5249023,0.003028415,2.243515253,2.436280727,4.569677353,-4.312823772,5.335488319,-4.815531731,302.9084473,289.1158142,2.255246878,2.207016468,2.463636875,2.350823164,0.000449811,-2.91e-11,-7.35e-24,-7.35e-24,444,0,0,0,1,0,3,0,0,96,0,0,0,7
56.0,41.518768,-88.149303,677032.0,1.339763753,296.7383423,0.004002738,2.2330513,2.412088633,3.704257965,-4.274792671,6.725311279,-2.804778099,301.4012451,289.903595,2.255250931,2.174201965,2.463631392,2.275755167,0.000439078,0.0,-7.35e-24,-7.35e-24,445,0,0,0,1,0,3,0,0,96,0,0,0,8
11.0,41.518768,-88.149303,677032.0,1.339763753,293.4241333,0.002259891,2.095315695,2.095678091,6.486418247,-4.866014004,5.720535278,-4.218427658,300.4393311,285.7911377,2.169205189,2.020642996,2.264040232,1.930766106,0.000410501,0.0,-7.35e-24,-7.35e-24,446,0,0,0,1,0,3,0,0,96,0,0,0,9
2.0,41.518768,-88.149303,677032.0,1.339763753,288.4997559,0.006003217,2.069358587,2.036155939,5.230685711,-6.965547562,6.502232552,-3.632482052,297.2637024,279.9580994,2.112535,2.017494202,2.132570505,1.924302578,0.000394821,0.0,0.0,0.0,447,0,0,0,1,0,3,0,0,96,0,0,0,17
1.0,41.518768,-88.149303,677032.0,1.339763753,293.2217407,0.00466694,2.156477451,2.23326993,4.338545799,-4.30002737,5.558297157,-6.809526443,300.7357788,286.131897,2.20351243,2.115200043,2.342784882,2.13855195,0.000423906,0.0,-7.35e-24,-7.35e-24,448,0,0,0,1,0,3,0,0,96,0,0,0,18
2.0,41.518768,-88.149303,677032.0,1.339763753,297.4159851,0.002802276,2.243515253,2.436280727,3.31896615,-3.036878824,4.22898674,-4.94653368,303.1349487,290.0413513,2.255246878,2.207016468,2.463636875,2.350823164,0.000449803,2.91e-11,-7.35e-24,-7.35e-24,449,0,0,0,1,0,3,0,0,96,0,0,0,19
4.0,41.518768,-88.149303,677032.0,1.339763753,295.4355774,0.003305075,2.2330513,2.412088633,4.925513268,-3.842069387,3.492672682,-3.392760515,299.8441772,289.2742615,2.255250931,2.174201965,2.463631392,2.275755167,0.000444568,0.0,-7.35e-24,-7.35e-24,450,0,0,0,1,0,3,0,0,96,0,0,0,20
4.0,41.518768,-88.149303,677032.0,1.339763753,294.2771912,0.00533661,2.095315695,2.095678091,5.428028107,-3.359998941,5.139023781,-3.990139961,299.6539001,288.5606384,2.169205189,2.020642996,2.264040232,1.930766106,0.000397981,-2.91e-11,-7.35e-24,-7.35e-24,451,0,0,0,1,0,3,0,0,96,0,0,0,21
11.0,41.518768,-88.149303,677032.0,1.339763753,296.5898438,0.000843788,2.2330513,2.412088633,3.744524479,-4.092345715,4.376966953,-4.530857086,302.4313965,287.5877686,2.255250931,2.174201965,2.463631392,2.275755167,0.000447416,0.0,-7.35e-24,-7.35e-24,452,0,0,0,1,0,3,0,0,96,0,0,0,32
15.0,41.518768,-88.149303,677032.0,1.339763753,291.6578674,0.003485942,2.095315695,2.095678091,5.386139393,-4.468775749,5.997673035,-4.016700268,297.9239807,282.510376,2.169205189,2.020642996,2.264040232,1.930766106,0.000410491,0.0,-7.35e-24,-7.35e-24,453,0,0,0,1,0,3,0,0,96,0,0,0,33
4.0,41.518768,-88.149303,677032.0,1.339763753,296.2499695,0.002391551,2.243515253,2.436280727,4.178429604,-4.785389423,4.945749283,-4.827740669,301.2753601,288.2298279,2.255246878,2.207016468,2.463636875,2.350823164,0.00044981,0.0,-7.35e-24,-7.35e-24,454,0,0,0,1,0,3,0,0,96,0,0,0,43
26.0,41.518768,-88.149303,677032.0,1.339763753,297.2135925,0.002997797,2.2330513,2.412088633,4.216529846,-2.456470013,4.800953865,-3.867651701,301.1789551,290.1433105,2.255250931,2.174201965,2.463631392,2.275755167,0.0004498,-2.91e-11,-7.35e-24,-7.35e-24,455,0,0,0,1,0,3,0,0,96,0,0,0,44
1.0,41.518768,-88.149303,677032.0,1.339763753,294.0823975,0.001824235,2.095315695,2.095678091,4.517498493,-3.72859621,5.940052509,-6.690149307,299.6289368,286.9052124,2.169205189,2.020642996,2.264040232,1.930766106,0.000377358,0.0,-7.35e-24,-7.35e-24,456,0,0,0,1,0,3,0,0,96,0,0,0,45
1.0,41.518768,-88.149303,677032.0,1.339763753,290.3986206,0.004523033,2.069358587,2.036155939,4.60334444,-4.443950653,6.851243019,-4.980599403,300.2667542,279.4637451,2.112535,2.017494202,2.132570505,1.924302578,0.00039575,0.0,-7.35e-24,-7.35e-24,457,0,0,0,1,0,3,0,0,96,0,0,0,53
2.0,41.518768,-88.149303,677032.0,1.339763753,296.9075928,0.002698611,2.243515253,2.436280727,5.331353664,-2.83458519,5.225752831,-3.418256283,302.6357727,290.5371399,2.255246878,2.207016468,2.463636875,2.350823164,0.000449803,0.0,-7.35e-24,-7.35e-24,458,0,0,0,1,0,3,0,0,96,0,0,0,55
14.0,41.518768,-88.149303,677032.0,1.339763753,296.1670837,0.003136017,2.2330513,2.412088633,5.517727852,-3.231469631,4.645598888,-3.58207202,302.1019592,289.5791016,2.255250931,2.174201965,2.463631392,2.275755167,0.000439079,0.0,-7.35e-24,-7.35e-24,459,0,0,0,1,0,3,0,0,96,0,0,0,56
1.0,41.518768,-88.149303,677032.0,1.339763753,292.340332,0.001237672,2.095315695,2.095678091,5.510645866,-3.213932037,4.047647476,-5.245200634,299.7889404,282.4106445,2.169205189,2.020642996,2.264040232,1.930766106,0.000401554,0.0,-7.35e-24,-7.35e-24,460,0,0,0,1,0,3,0,0,96,0,0,0,57
1.0,37.734445,-88.941164,60708.0,1.042029883,299.956543,0.001783774,3.185681343,1.19e-07,2.967398643,-2.531382084,2.879723072,-4.371320248,304.6602783,293.6228638,3.228796482,3.144872665,0.0,0.0,0.000574767,-2.91e-11,-7.35e-24,-7.35e-24,461,0,0,0,1,0,11,29,0,58,0,0,0,7
1.0,37.734445,-88.941164,60708.0,1.042029883,298.8734436,0.003540618,2.993192196,1.19e-07,3.112539291,-1.994452715,3.722257376,-3.399280787,302.8695068,292.1618652,3.140539646,2.731434107,0.0,0.0,0.000571346,0.0,-7.35e-24,-7.35e-24,462,0,0,0,1,0,11,29,0,58,0,0,0,8
1.0,37.734445,-88.941164,60708.0,1.042029883,296.7756348,0.003729578,2.379790783,1.19e-07,2.444576979,-2.918274164,3.646302938,-3.634402037,302.5895386,287.1306763,2.710477352,2.003644943,0.0,0.0,0.000485177,0.0,-7.35e-24,-7.35e-24,463,0,0,0,1,0,11,29,0,58,0,0,0,9
1.0,37.734445,-88.941164,60708.0,1.042029883,298.9860535,0.000611743,2.379790783,1.19e-07,2.204209328,-2.19267869,4.184511662,-2.797655106,302.8826904,292.0461426,2.710477352,2.003644943,0.0,0.0,0.000217441,-2.91e-11,-7.35e-24,-7.35e-24,464,0,0,0,1,0,11,29,0,58,0,0,0,21
13.0,42.2593,-89.063478,38956.0,1.071192089,296.1069946,0.002181815,2.215367794,2.792255163,3.416436672,-4.119328022,6.288810253,-6.121702671,301.4494324,289.1175537,2.25780201,2.089714527,2.823711872,2.706304312,0.000459797,-2.91e-11,-7.35e-24,-7.35e-24,465,0,5,0,5,0,4,0,0,86,0,0,0,7
8.0,42.2593,-89.063478,38956.0,1.071192089,295.9377747,0.004897891,2.188680649,2.763325691,3.345042706,-4.611661434,6.208201885,-4.898204803,300.5585022,289.1188049,2.25100565,2.034025431,2.811645508,2.652684927,0.000456751,0.0,-7.35e-24,-7.35e-24,466,0,5,0,5,0,4,0,0,86,0,0,0,8
1.0,42.2593,-89.063478,38956.0,1.071192089,292.1075439,0.005660072,1.841908336,2.517827749,7.078433037,-5.168745518,6.292758942,-2.701428413,299.7472534,282.3654785,2.020871639,1.684720278,2.643447876,2.40882802,0.00041777,0.0,-7.35e-24,-7.35e-24,467,0,5,0,5,0,4,0,0,86,0,0,0,9
4.0,42.2593,-89.063478,38956.0,1.071192089,292.9129639,0.003528152,1.916535378,2.584960461,3.59591651,-4.016666412,5.235714912,-6.022335052,301.2783813,285.2294617,2.077611685,1.781034231,2.697854042,2.489869833,0.000410998,0.0,-7.35e-24,-7.35e-24,468,0,5,0,5,0,4,0,0,86,0,0,0,18
1.0,42.2593,-89.063478,38956.0,1.071192089,296.4827576,0.001280538,2.188680649,2.763325691,3.593203068,-3.065965652,4.552830219,-4.155110359,302.2713623,287.7361145,2.25100565,2.034025431,2.811645508,2.652684927,0.000404714,0.0,-7.35e-24,-7.35e-24,471,0,5,0,5,0,4,0,0,86,0,0,0,32
1.0,42.2593,-89.063478,38956.0,1.071192089,296.692749,0.00268002,2.215367794,2.792255163,5.599804401,-3.344146252,5.374091148,-3.09597683,301.6905212,290.1874084,2.25780201,2.089714527,2.823711872,2.706304312,0.000440592,0.0,-7.35e-24,-7.35e-24,473,0,5,0,5,0,4,0,0,86,0,0,0,55
2.0,42.2593,-89.063478,38956.0,1.071192089,295.8686829,0.002954056,2.188680649,2.763325691,4.805295944,-3.337788343,4.891606331,-3.834728479,301.3149109,290.5348206,2.25100565,2.034025431,2.811645508,2.652684927,0.000457825,0.0,-7.35e-24,-7.35e-24,474,0,5,0,5,0,4,0,0,86,0,0,0,56
